grid_id,active_atelerix,invest_atelerix,active_martes,invest_martes,active_eliomys,invest_eliomys,active_oryctolagus,invest_oryctolagus,corridors
cell_45_13,1,1,0,0,0,0,0,0,"cell_45_12,cell_46_13,cell_44_14,cell_46_14,cell_44_12"
cell_45_14,0,0,0,0,0,0,0,0,
cell_45_15,1,1,0,0,0,0,0,0,"cell_45_16,cell_44_15,cell_44_16,cell_46_16,cell_44_14,cell_46_14"
cell_45_16,0,0,1,1,0,0,0,0,"cell_45_15,cell_44_16,cell_46_16,cell_44_17,cell_44_15"
cell_45_17,0,0,0,0,0,0,0,0,
cell_45_18,0,0,0,0,0,0,0,0,
cell_45_19,0,0,0,0,0,0,0,0,
cell_45_20,0,0,0,0,0,0,0,0,
cell_45_21,0,0,0,0,0,0,0,0,
cell_45_22,0,0,0,0,0,0,0,0,
cell_45_23,0,0,0,0,0,0,0,0,
cell_45_24,0,0,0,0,0,0,0,0,
cell_45_25,0,0,0,0,0,0,0,0,
cell_45_26,0,0,0,0,0,0,0,0,
cell_45_27,0,0,0,0,0,0,0,0,
cell_45_28,0,0,0,0,0,0,0,0,
cell_45_29,0,0,0,0,0,0,0,0,
cell_45_30,0,0,0,0,0,0,0,0,
cell_45_31,0,0,0,0,0,0,0,0,
cell_45_32,0,0,0,0,0,0,0,0,
cell_45_33,0,0,0,0,0,0,0,0,
cell_45_34,0,0,0,0,0,0,0,0,
cell_46_4,0,0,0,0,0,0,0,0,
cell_46_5,0,0,0,0,0,0,0,0,
cell_46_6,0,0,0,0,0,0,0,0,
cell_46_7,0,0,0,0,0,0,0,0,
cell_46_8,0,0,0,0,0,0,0,0,
cell_46_9,1,1,0,0,0,0,0,0,cell_45_10
cell_46_10,0,0,0,0,0,0,0,0,
cell_46_11,0,0,0,0,0,0,0,0,
cell_46_12,0,0,0,0,0,0,0,0,
cell_46_13,0,0,0,0,0,0,1,1,"cell_46_14,cell_45_13,cell_47_13,cell_47_14,cell_45_12"
cell_46_14,1,1,0,0,0,0,0,0,"cell_46_13,cell_47_14,cell_45_15,cell_45_13,cell_47_13"
cell_46_15,0,0,0,0,0,0,0,0,
cell_46_16,0,0,0,0,1,1,0,0,"cell_45_16,cell_45_15"
cell_46_17,0,0,0,0,0,0,0,0,
cell_46_18,0,0,0,0,0,0,0,0,
cell_46_19,0,0,0,0,0,0,0,0,
cell_46_20,0,0,0,0,0,0,0,0,
cell_46_21,0,0,0,0,0,0,0,0,
cell_46_22,0,0,0,0,0,0,0,0,
cell_46_23,0,0,0,0,0,0,0,0,
cell_46_24,0,0,0,0,0,0,0,0,
cell_46_25,0,0,0,0,0,0,0,0,
cell_46_26,0,0,0,0,0,0,0,0,
cell_46_27,0,0,0,0,0,0,0,0,
cell_46_28,0,0,0,0,0,0,0,0,
cell_46_29,0,0,0,0,0,0,0,0,
cell_46_30,0,0,0,0,0,0,0,0,
cell_46_31,0,0,0,0,0,0,0,0,
cell_46_32,0,0,0,0,0,0,0,0,
cell_46_33,0,0,0,0,0,0,0,0,
cell_46_34,0,0,0,0,0,0,0,0,
cell_47_3,0,0,0,0,0,0,0,0,
cell_47_4,0,0,0,0,0,0,0,0,
cell_47_5,0,0,0,0,0,0,0,0,
cell_47_6,0,0,0,0,0,0,0,0,
cell_47_7,0,0,0,0,1,1,0,0,
cell_47_8,0,0,0,0,0,0,0,0,
cell_47_9,0,0,0,0,0,0,0,0,
cell_47_10,0,0,0,0,0,0,0,0,
cell_47_11,0,0,0,0,0,0,0,0,
cell_47_12,0,0,0,0,0,0,0,0,
cell_47_13,1,1,0,0,0,0,0,0,"cell_47_14,cell_46_13,cell_48_13,cell_46_14,cell_48_14"
cell_47_14,0,0,0,0,0,0,1,1,"cell_47_13,cell_46_14,cell_48_14,cell_48_15,cell_46_13,cell_48_13"
cell_47_15,0,0,0,0,0,0,0,0,
cell_47_16,0,0,0,0,0,0,0,0,
cell_47_17,0,0,0,0,0,0,0,0,
cell_47_18,0,0,0,0,0,0,0,0,
cell_47_19,0,0,0,0,0,0,0,0,
cell_47_20,0,0,0,0,0,0,0,0,
cell_47_21,0,0,0,0,0,0,0,0,
cell_47_22,0,0,0,0,0,0,0,0,
cell_47_23,0,0,0,0,0,0,0,0,
cell_47_24,0,0,0,0,0,0,0,0,
cell_47_25,0,0,0,0,0,0,0,0,
cell_47_26,0,0,0,0,0,0,0,0,
cell_47_27,0,0,0,0,0,0,0,0,
cell_47_28,0,0,0,0,0,0,0,0,
cell_47_29,0,0,0,0,0,0,0,0,
cell_47_30,0,0,0,0,0,0,0,0,
cell_47_31,0,0,0,0,0,0,0,0,
cell_47_32,0,0,0,0,0,0,0,0,
cell_48_3,0,0,0,0,0,0,0,0,
cell_48_4,0,0,0,0,0,0,0,0,
cell_48_5,0,0,0,0,0,0,0,0,
cell_48_6,0,0,0,0,0,0,0,0,
cell_48_7,0,0,0,0,0,0,0,0,
cell_48_8,0,0,0,0,0,0,0,0,
cell_48_9,0,0,0,0,0,0,0,0,
cell_48_10,0,0,0,0,0,0,0,0,
cell_48_11,0,0,0,0,0,0,0,0,
cell_48_12,0,0,0,0,0,0,0,0,
cell_48_13,1,1,0,0,0,0,0,0,"cell_48_14,cell_47_13,cell_47_14"
cell_48_14,0,0,0,0,0,0,1,1,"cell_48_15,cell_48_13,cell_47_14,cell_47_13"
cell_48_15,0,0,0,0,1,1,0,0,"cell_48_14,cell_47_14"
cell_48_16,0,0,0,0,0,0,0,0,
cell_48_17,0,0,0,0,0,0,0,0,
cell_48_18,0,0,0,0,0,0,0,0,
cell_48_19,0,0,0,0,0,0,0,0,
cell_48_20,0,0,0,0,0,0,0,0,
cell_48_21,0,0,0,0,0,0,0,0,
cell_48_22,0,0,0,0,0,0,0,0,
cell_48_23,0,0,0,0,0,0,0,0,
cell_48_24,0,0,0,0,0,0,0,0,
cell_48_25,0,0,0,0,0,0,0,0,
cell_48_26,0,0,0,0,0,0,0,0,
cell_48_27,0,0,0,0,0,0,0,0,
cell_48_28,0,0,1,1,0,0,0,0,
cell_48_29,0,0,0,0,0,0,0,0,
cell_48_30,0,0,0,0,0,0,0,0,
cell_48_31,0,0,0,0,0,0,0,0,
cell_48_32,0,0,0,0,0,0,0,0,
cell_49_3,0,0,0,0,0,0,0,0,
cell_49_4,0,0,0,0,0,0,0,0,
cell_49_5,0,0,0,0,0,0,0,0,
cell_49_6,0,0,0,0,0,0,0,0,
cell_49_7,0,0,0,0,0,0,0,0,
cell_49_8,0,0,0,0,0,0,0,0,
cell_49_9,0,0,0,0,0,0,0,0,
cell_49_10,0,0,0,0,0,0,0,0,
cell_49_11,0,0,0,0,0,0,0,0,
cell_49_12,0,0,0,0,0,0,0,0,
cell_49_13,0,0,0,0,0,0,0,0,
cell_49_14,0,0,0,0,0,0,0,0,
cell_49_15,0,0,0,0,0,0,0,0,
cell_49_16,1,1,0,0,0,0,0,0,
cell_49_17,0,0,0,0,0,0,0,0,
cell_49_18,0,0,0,0,0,0,0,0,
cell_49_19,0,0,0,0,0,0,0,0,
cell_49_20,0,0,0,0,0,0,0,0,
cell_49_21,0,0,0,0,0,0,0,0,
cell_49_22,0,0,0,0,0,0,0,0,
cell_49_23,0,0,0,0,0,0,0,0,
cell_49_24,0,0,0,0,0,0,0,0,
cell_49_25,0,0,0,0,0,0,0,0,
cell_49_26,0,0,0,0,0,0,1,0,cell_50_25
cell_49_27,0,0,0,0,0,0,0,0,
cell_49_28,0,0,0,0,0,0,0,0,
cell_49_29,0,0,0,0,0,0,0,0,
cell_50_2,0,0,0,0,0,0,0,0,
cell_50_3,1,0,0,0,0,0,0,0,"cell_50_4,cell_51_3,cell_51_4"
cell_50_4,1,1,0,0,0,0,0,0,"cell_50_3,cell_51_4,cell_51_3"
cell_50_5,0,0,0,0,0,0,0,0,
cell_50_6,0,0,0,0,0,0,0,0,
cell_50_7,0,0,0,0,0,0,0,0,
cell_50_8,0,0,0,0,0,0,0,0,
cell_50_9,0,0,1,1,0,0,0,0,"cell_51_9,cell_51_8"
cell_50_10,0,0,0,0,0,0,0,0,
cell_50_11,1,0,0,0,1,0,1,0,
cell_50_12,0,0,0,0,0,0,0,0,
cell_50_13,0,0,0,0,0,0,0,0,
cell_50_14,0,0,0,0,0,0,0,0,
cell_50_15,0,0,0,0,0,0,0,0,
cell_50_16,0,0,0,0,0,0,0,0,
cell_50_17,0,0,1,1,0,0,0,0,"cell_51_17,cell_51_18,cell_51_16"
cell_50_18,0,0,0,0,0,0,0,0,
cell_50_19,0,0,0,0,0,0,0,0,
cell_50_20,0,0,0,0,0,0,0,0,
cell_50_21,0,0,0,0,0,0,0,0,
cell_50_22,0,0,0,0,0,0,0,0,
cell_50_23,0,0,0,0,0,0,0,0,
cell_50_24,0,0,0,0,0,0,0,0,
cell_50_25,1,0,1,0,1,0,1,0,cell_49_26
cell_50_26,0,0,0,0,0,0,0,0,
cell_50_27,0,0,0,0,0,0,0,0,
cell_50_28,0,0,0,0,0,0,0,0,
cell_50_29,0,0,0,0,0,0,0,0,
cell_51_1,0,0,0,0,0,0,0,0,
cell_51_2,0,0,0,0,0,0,0,0,
cell_51_3,0,0,1,1,0,0,0,0,"cell_51_4,cell_50_3,cell_52_3,cell_50_4,cell_52_4"
cell_51_4,0,0,0,0,0,0,1,0,"cell_51_3,cell_50_4,cell_52_4,cell_50_3,cell_52_3"
cell_51_5,0,0,0,0,0,0,0,0,
cell_51_6,0,0,0,0,0,0,0,0,
cell_51_7,0,0,0,0,0,0,0,0,
cell_51_8,0,0,1,1,0,0,0,0,"cell_51_9,cell_50_9,cell_52_9"
cell_51_9,1,0,0,0,1,0,0,0,"cell_51_8,cell_50_9,cell_52_9"
cell_51_10,0,0,0,0,0,0,0,0,
cell_51_11,0,0,0,0,0,0,0,0,
cell_51_12,0,0,0,0,0,0,0,0,
cell_51_13,0,0,0,0,0,0,0,0,
cell_51_14,0,0,0,0,0,0,0,0,
cell_51_15,0,0,0,0,0,0,0,0,
cell_51_16,0,0,0,0,1,0,0,0,"cell_51_17,cell_52_16,cell_50_17,cell_52_17,cell_52_15"
cell_51_17,0,0,0,0,1,1,0,0,"cell_51_18,cell_51_16,cell_50_17,cell_52_17,cell_52_18,cell_52_16"
cell_51_18,0,0,0,0,0,0,1,1,"cell_51_17,cell_52_19,cell_50_17,cell_52_17"
cell_51_19,0,0,0,0,0,0,0,0,
cell_51_20,0,0,0,0,0,0,0,0,
cell_51_21,0,0,0,0,0,0,0,0,
cell_51_22,0,0,0,0,0,0,0,0,
cell_51_23,0,0,0,0,0,0,0,0,
cell_51_24,0,0,0,0,0,0,0,0,
cell_51_25,0,0,0,0,0,0,0,0,
cell_51_26,0,0,0,0,0,0,0,0,
cell_51_27,0,0,0,0,0,0,0,0,
cell_51_28,0,0,0,0,0,0,0,0,
cell_51_29,0,0,0,0,0,0,0,0,
cell_52_1,0,0,0,0,0,0,0,0,
cell_52_2,0,0,0,0,0,0,0,0,
cell_52_3,0,0,0,0,1,1,0,0,"cell_52_4,cell_51_3,cell_51_4"
cell_52_4,0,0,0,0,1,1,0,0,"cell_52_3,cell_51_4,cell_51_3"
cell_52_5,0,0,0,0,0,0,0,0,
cell_52_6,0,0,0,0,0,0,0,0,
cell_52_7,0,0,0,0,0,0,0,0,
cell_52_8,0,0,0,0,0,0,0,0,
cell_52_9,1,0,0,0,0,0,0,0,"cell_51_9,cell_51_8"
cell_52_10,0,0,0,0,0,0,0,0,
cell_52_11,0,0,0,0,0,0,0,0,
cell_52_12,0,0,0,0,0,0,0,0,
cell_52_13,0,0,0,0,0,0,0,0,
cell_52_14,0,0,0,0,0,0,0,0,
cell_52_15,0,0,1,0,0,0,0,0,cell_51_16
cell_52_16,0,0,0,0,0,0,1,1,"cell_52_17,cell_51_16,cell_51_17,cell_53_17"
cell_52_17,1,1,0,0,0,0,0,0,"cell_52_18,cell_52_16,cell_51_17,cell_53_17,cell_51_18,cell_51_16"
cell_52_18,0,0,0,0,0,0,1,1,"cell_52_19,cell_52_17,cell_51_17,cell_53_17"
cell_52_19,1,1,0,0,0,0,0,0,"cell_52_20,cell_52_18,cell_53_19,cell_51_18"
cell_52_20,0,0,0,0,0,0,1,0,"cell_52_19,cell_53_21,cell_53_19"
cell_52_21,0,0,0,0,0,0,0,0,
cell_52_22,0,0,0,0,0,0,0,0,
cell_52_23,0,0,0,0,0,0,0,0,
cell_52_24,0,0,0,0,0,0,0,0,
cell_52_25,0,0,0,0,0,0,0,0,
cell_52_26,0,0,0,0,0,0,0,0,
cell_52_27,0,0,0,0,0,0,0,0,
cell_52_28,0,0,0,0,0,0,0,0,
cell_52_29,0,0,0,0,0,0,0,0,
cell_53_1,0,0,0,0,0,0,0,0,
cell_53_2,0,0,0,0,0,0,0,0,
cell_53_3,0,0,0,0,0,0,0,0,
cell_53_4,0,0,0,0,0,0,0,0,
cell_53_5,0,0,0,0,0,0,0,0,
cell_53_6,0,0,0,0,0,0,0,0,
cell_53_7,0,0,0,0,0,0,0,0,
cell_53_8,0,0,0,0,0,0,0,0,
cell_53_9,0,0,0,0,0,0,0,0,
cell_53_10,0,0,0,0,0,0,0,0,
cell_53_11,0,0,0,0,0,0,0,0,
cell_53_12,0,0,0,0,0,0,0,0,
cell_53_13,0,0,0,0,0,0,0,0,
cell_53_14,0,0,0,0,0,0,0,0,
cell_53_15,0,0,0,0,0,0,0,0,
cell_53_16,0,0,0,0,0,0,0,0,
cell_53_17,0,0,0,0,0,0,1,1,"cell_52_17,cell_54_17,cell_52_18,cell_52_16,cell_54_16"
cell_53_18,0,0,0,0,0,0,0,0,
cell_53_19,0,0,0,0,1,1,0,0,"cell_52_19,cell_52_20,cell_54_20"
cell_53_20,0,0,0,0,0,0,0,0,
cell_53_21,0,0,1,1,0,0,0,0,"cell_54_22,cell_52_20,cell_54_20"
cell_53_22,0,0,0,0,0,0,0,0,
cell_53_23,0,0,0,0,0,0,0,0,
cell_53_24,0,0,0,0,0,0,0,0,
cell_53_25,0,0,0,0,0,0,0,0,
cell_53_26,0,0,0,0,0,0,0,0,
cell_53_27,0,0,0,0,0,0,0,0,
cell_53_28,0,0,0,0,0,0,0,0,
cell_53_29,0,0,0,0,0,0,0,0,
cell_54_1,0,0,0,0,0,0,0,0,
cell_54_2,0,0,0,0,0,0,0,0,
cell_54_3,0,0,0,0,0,0,0,0,
cell_54_4,1,0,0,0,0,0,0,0,
cell_54_5,0,0,0,0,0,0,0,0,
cell_54_6,0,0,0,0,0,0,0,0,
cell_54_7,0,0,0,0,0,0,0,0,
cell_54_8,0,0,0,0,0,0,0,0,
cell_54_9,0,0,0,0,0,0,0,0,
cell_54_10,0,0,0,0,0,0,0,0,
cell_54_11,0,0,0,0,0,0,0,0,
cell_54_12,0,0,0,0,0,0,0,0,
cell_54_13,0,0,0,0,0,0,0,0,
cell_54_14,0,0,0,0,0,0,0,0,
cell_54_15,0,0,0,0,0,0,0,0,
cell_54_16,0,0,1,1,0,0,0,0,"cell_54_17,cell_55_16,cell_53_17,cell_55_17"
cell_54_17,0,0,0,0,1,1,0,0,"cell_54_16,cell_53_17,cell_55_17,cell_55_16"
cell_54_18,0,0,0,0,0,0,0,0,
cell_54_19,0,0,1,1,0,0,0,0,"cell_54_20,cell_55_19"
cell_54_20,0,0,1,1,0,0,0,0,"cell_54_19,cell_53_21,cell_53_19,cell_55_19"
cell_54_21,0,0,0,0,0,0,0,0,
cell_54_22,0,0,0,0,1,0,0,0,cell_53_21
cell_54_23,0,0,0,0,0,0,0,0,
cell_54_24,0,0,0,0,0,0,0,0,
cell_54_26,0,0,0,0,0,0,0,0,
cell_54_27,0,0,0,0,0,0,0,0,
cell_54_29,0,0,0,0,0,0,0,0,
cell_55_1,0,0,0,0,0,0,0,0,
cell_55_2,0,0,0,0,0,0,0,0,
cell_55_3,0,0,0,0,0,0,0,0,
cell_55_4,0,0,0,0,0,0,0,0,
cell_55_5,0,0,0,0,0,0,0,0,
cell_55_6,0,0,0,0,0,0,0,0,
cell_55_7,0,0,0,0,0,0,0,0,
cell_55_8,0,0,0,0,0,0,0,0,
cell_55_9,0,0,0,0,0,0,0,0,
cell_55_10,0,0,0,0,0,0,0,0,
cell_55_11,0,0,0,0,0,0,0,0,
cell_55_12,0,0,0,0,0,0,0,0,
cell_55_13,0,0,0,0,0,0,0,0,
cell_55_14,0,0,0,0,0,0,0,0,
cell_55_15,0,0,0,0,0,0,0,0,
cell_55_16,0,0,0,0,1,1,0,0,"cell_55_17,cell_54_16,cell_56_16,cell_54_17,cell_56_17,cell_56_15"
cell_55_17,0,0,1,1,0,0,0,0,"cell_55_16,cell_54_17,cell_56_17,cell_56_18,cell_54_16,cell_56_16"
cell_55_18,0,0,0,0,0,0,0,0,
cell_55_19,0,0,1,1,0,0,0,0,"cell_54_19,cell_54_20,cell_56_18"
cell_55_20,0,0,0,0,0,0,0,0,
cell_55_21,0,0,0,0,0,0,0,0,
cell_55_22,0,0,0,0,0,0,0,0,
cell_55_23,0,0,0,0,0,0,0,0,
cell_55_24,0,0,0,0,0,0,0,0,
cell_56_0,0,0,0,0,0,0,0,0,
cell_56_1,0,0,0,0,0,0,0,0,
cell_56_2,0,0,0,0,0,0,0,0,
cell_56_3,0,0,0,0,1,1,0,0,cell_57_4
cell_56_4,0,0,0,0,0,0,0,0,
cell_56_5,0,0,1,1,0,0,0,0,cell_57_4
cell_56_6,0,0,0,0,0,0,0,0,
cell_56_7,0,0,0,0,0,0,0,0,
cell_56_8,0,0,0,0,0,0,0,0,
cell_56_9,0,0,0,0,0,0,0,0,
cell_56_10,0,0,0,0,0,0,0,0,
cell_56_11,0,0,0,0,0,0,0,0,
cell_56_12,0,0,0,0,0,0,0,0,
cell_56_13,0,0,0,0,0,0,0,0,
cell_56_14,0,0,0,0,0,0,0,0,
cell_56_15,1,1,0,0,0,0,0,0,"cell_56_16,cell_57_15,cell_55_16,cell_57_14"
cell_56_16,1,1,0,0,0,0,0,0,"cell_56_17,cell_56_15,cell_55_16,cell_55_17,cell_57_15"
cell_56_17,0,0,1,1,0,0,0,0,"cell_56_18,cell_56_16,cell_55_17,cell_55_16"
cell_56_18,1,1,0,0,0,0,0,0,"cell_56_17,cell_55_19,cell_55_17"
cell_56_21,0,0,0,0,0,0,0,0,
cell_56_23,0,0,0,0,0,0,0,0,
cell_56_24,0,0,0,0,0,0,0,0,
cell_57_0,0,0,0,0,0,0,0,0,
cell_57_2,0,0,0,0,0,0,0,0,
cell_57_3,0,0,0,0,0,0,0,0,
cell_57_4,0,0,0,0,1,1,0,0,"cell_56_5,cell_56_3"
cell_57_5,0,0,0,0,0,0,0,0,
cell_57_6,0,0,0,0,0,0,0,0,
cell_57_7,0,0,0,0,0,0,0,0,
cell_57_8,0,0,0,0,0,0,0,0,
cell_57_9,0,0,0,0,0,0,0,0,
cell_57_10,0,0,0,0,0,0,0,0,
cell_57_11,0,0,0,0,0,0,0,0,
cell_57_12,0,0,0,0,0,0,0,0,
cell_57_13,0,0,0,0,0,0,0,0,
cell_57_14,0,0,1,1,0,0,0,0,"cell_57_15,cell_58_14,cell_56_15,cell_58_13"
cell_57_15,1,1,0,0,0,0,0,0,"cell_57_14,cell_56_15,cell_56_16,cell_58_14"
cell_57_16,0,0,0,0,0,0,0,0,
cell_57_17,0,0,0,0,0,0,0,0,
cell_58_4,0,0,0,0,0,0,0,0,
cell_58_5,0,0,0,0,0,0,0,0,
cell_58_6,0,0,0,0,0,0,0,0,
cell_58_7,0,0,0,0,0,0,0,0,
cell_58_8,0,0,0,0,0,0,0,0,
cell_58_9,0,0,0,0,0,0,0,0,
cell_58_10,0,0,0,0,0,0,0,0,
cell_58_11,0,0,0,0,0,0,0,0,
cell_58_12,0,0,0,0,0,0,0,0,
cell_58_13,0,0,0,0,1,1,0,0,"cell_58_14,cell_57_14"
cell_58_14,0,0,1,1,0,0,0,0,"cell_58_13,cell_57_14,cell_57_15"
cell_59_7,0,0,0,0,0,0,0,0,
cell_59_8,0,0,0,0,0,0,0,0,
cell_59_9,0,0,0,0,0,0,0,0,
cell_59_10,0,0,0,0,0,0,0,0,
cell_59_11,0,0,0,0,0,0,0,0,
cell_59_12,0,0,0,0,0,0,0,0,
cell_59_13,0,0,0,0,0,0,0,0,
cell_59_14,0,0,0,0,0,0,0,0,
cell_60_10,0,0,0,0,0,0,0,0,
cell_60_11,0,0,0,0,0,0,0,0,
cell_61_11,0,0,0,0,0,0,0,0,
